step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy
1081,1500738,2162,0.006430381301989111,1.0,1.0
1082,1502068,2164,0.007444642326361799,1.0,1.0
1083,1504294,2166,0.004331540059148375,1.0,1.0
1084,1505384,2168,0.006524935632556952,1.0,1.0
1085,1507274,2170,0.006295888023415248,1.0,1.0
1086,1508412,2172,0.007839253775320704,1.0,1.0
1087,1510078,2174,0.00641517328728816,1.0,1.0
1088,1511728,2176,0.008506627839666405,0.5,0.997872340425532
1089,1512914,2178,0.0060676141837501555,1.0,1.0
1090,1514116,2180,0.008000579253602,1.0,1.0
1091,1516246,2182,0.004066298631252974,1.0,1.0
1092,1517928,2184,0.006202503329224001,1.0,1.0
1093,1519418,2186,0.007046940444248899,1.0,1.0
1094,1520860,2188,0.006049547283603767,1.0,1.0
1095,1522958,2190,0.005582893113152193,1.0,1.0
1096,1524912,2192,0.005859667340783489,1.0,1.0
1097,1526098,2194,0.004696340550850678,1.0,1.0
1098,1527412,2196,0.005813867304648813,1.0,1.0
1099,1528678,2198,0.005980719902461734,1.0,1.0
1100,1529832,2200,0.012898315416023558,0.5,0.9980806142034548
1101,1530938,2202,0.0072993740411113105,1.0,1.0
1102,1532140,2204,0.005378513192128351,1.0,1.0
1103,1533358,2206,0.005623843378490568,1.0,1.0
1104,1534992,2208,0.004723346160103852,1.0,1.0
1105,1535490,2210,0.009262387826190654,1.0,1.0
1106,1537124,2212,0.006738591156337353,1.0,1.0
1107,1539382,2214,0.0053192013502955235,1.0,1.0
1108,1540568,2216,0.0088758635870592,1.0,1.0
1109,1541626,2218,0.0065316088789296005,1.0,1.0
1110,1542812,2220,0.0063004236088954725,1.0,1.0
1111,1544686,2222,0.005819714447483768,1.0,1.0
1112,1546256,2224,0.010381799220051285,0.5,0.9986754966887417
1113,1547250,2226,0.008022862408717416,1.0,1.0
1114,1549108,2228,0.006744182078080906,1.0,1.0
1115,1550758,2230,0.007888886279962393,1.0,1.0
1116,1552152,2232,0.006357472068771786,1.0,1.0
1117,1553066,2234,0.0067948549609166105,1.0,1.0
1118,1555164,2236,0.00437550243515102,1.0,1.0
1119,1557182,2238,0.008870678756710337,0.5,0.998995983935743
1120,1557872,2240,0.008953181548896,1.0,1.0
1121,1559106,2242,0.007786868848470995,1.0,1.0
1122,1561604,2244,0.003367197377420226,1.0,1.0
1123,1563286,2246,0.006207407848055193,1.0,1.0
1124,1564584,2248,0.0059287608742525375,1.0,1.0
1125,1565562,2250,0.0058844543268564645,1.0,1.0
1126,1567132,2252,0.005668748195584291,1.0,1.0
1127,1568670,2254,0.006755185894171493,1.0,1.0
1128,1570576,2256,0.006319451060142719,1.0,1.0
1129,1571954,2258,0.006786983788685471,1.0,1.0
1130,1572788,2260,0.0068113146508921585,1.0,1.0
1131,1574278,2262,0.005880483179939841,1.0,1.0
1132,1575192,2264,0.0085527215460623,1.0,1.0
1133,1576266,2266,0.0069441194383623155,1.0,1.0
1134,1577388,2268,0.007297759280899106,1.0,1.0
1135,1579070,2270,0.0056188604072877615,1.0,1.0
1136,1580416,2272,0.00793659539734343,1.0,1.0
1137,1581650,2274,0.007044695311368863,1.0,1.0
1138,1582212,2276,0.011110708535738287,1.0,1.0
1139,1583478,2278,0.005568705299023289,1.0,1.0
1140,1584488,2280,0.008428610959806808,1.0,1.0
1141,1585866,2282,0.005879139176894162,1.0,1.0
1142,1587372,2284,0.004621156851051771,1.0,1.0
1143,1588862,2286,0.007842283960331002,1.0,1.0
1144,1590336,2288,0.006265174479421968,1.0,1.0
1145,1591762,2290,0.007376002045022261,1.0,1.0
1146,1593812,2292,0.006593676488434349,1.0,1.0
1147,1594854,2294,0.006063934572827678,1.0,1.0
1148,1595672,2296,0.009331402316634341,1.0,1.0
1149,1597098,2298,0.004816045494183502,1.0,1.0
1150,1598124,2300,0.008050348950929804,1.0,1.0
1151,1599182,2302,0.00940744771975354,1.0,1.0
1152,1600576,2304,0.007651086720543293,1.0,1.0
1153,1602498,2306,0.0063143765234808125,1.0,1.0
1154,1603796,2308,0.005569057628138123,1.0,1.0
1155,1605718,2310,0.005233171364706383,1.0,1.0
1156,1606856,2312,0.0064533437889744034,1.0,1.0
1157,1608634,2314,0.005377463157041991,1.0,1.0
1158,1609548,2316,0.007003623294657051,1.0,1.0
1159,1611278,2318,0.0042199477793784185,1.0,1.0
1160,1612192,2320,0.01019605631097013,1.0,1.0
1161,1613378,2322,0.007044127157818383,1.0,1.0
1162,1614484,2324,0.006113668139849801,1.0,1.0
1163,1615942,2326,0.00422918864951262,1.0,1.0
1164,1617768,2328,0.005674608124204413,1.0,1.0
1165,1619082,2330,0.0079197792412269,1.0,1.0
1166,1619948,2332,0.006993541547442906,1.0,1.0
1167,1622142,2334,0.004188859051669916,1.0,1.0
1168,1623824,2336,0.006339724618651687,1.0,1.0
1169,1624978,2338,0.00860943446287418,1.0,1.0
1170,1626468,2340,0.007126260342967689,1.0,1.0
1171,1627750,2342,0.007160560572332131,1.0,1.0
1172,1628168,2344,0.011142989166595157,1.0,1.0
1173,1629434,2346,0.008258022427325184,1.0,1.0
1174,1630572,2348,0.0075165646616131695,1.0,1.0
1175,1632382,2350,0.005852472737254609,1.0,1.0
1176,1633872,2352,0.004875046075518331,1.0,1.0
1177,1635202,2354,0.006083644001958908,1.0,1.0
1178,1636804,2356,0.007275325866257656,1.0,1.0
1179,1637910,2358,0.008011194734389711,1.0,1.0
1180,1639128,2360,0.007094600479003767,1.0,1.0
1181,1640218,2362,0.006990240995851728,1.0,1.0
1182,1641852,2364,0.003735517006852754,1.0,1.0
1183,1643342,2366,0.007162702120566339,1.0,1.0
1184,1644096,2368,0.012081070947412011,1.0,1.0
1185,1645106,2370,0.00805754441320292,1.0,1.0
1186,1646756,2372,0.006579451445873313,1.0,1.0
1187,1647990,2374,0.005740286779546866,1.0,1.0
1188,1649880,2376,0.004773579744395238,1.0,1.0
1189,1651706,2378,0.006034860187563829,1.0,1.0
1190,1652828,2380,0.005131596189508621,1.0,1.0
1191,1654926,2382,0.005628133933399343,1.0,1.0
1192,1656080,2384,0.008527435745258306,1.0,1.0
1193,1657218,2386,0.00812454681314771,1.0,1.0
1194,1658004,2388,0.009323917187580449,1.0,1.0
1195,1659478,2390,0.005669404899335996,1.0,1.0
1196,1660392,2392,0.0070162799352172685,1.0,1.0
1197,1661642,2394,0.005451139008300388,1.0,1.0
1198,1663532,2396,0.005428011086331871,1.0,1.0
1199,1665262,2398,0.00555329678696412,1.0,1.0
1200,1666896,2400,0.006014943715096429,1.0,1.0
1201,1667762,2402,0.0072330479064746,1.0,1.0
1202,1669076,2404,0.007120615316173616,1.0,1.0
1203,1669670,2406,0.006812215821055393,1.0,1.0
1204,1670792,2408,0.005893876261835451,1.0,1.0
1205,1671754,2410,0.008961117914110405,1.0,1.0
1206,1673580,2412,0.005926164604612618,1.0,1.0
1207,1675038,2414,0.00682118794248865,1.0,1.0
1208,1676816,2416,0.007136359626786068,1.0,1.0
1209,1677986,2418,0.008891048436608864,1.0,1.0
1210,1679540,2420,0.007843337405085738,1.0,1.0
1211,1680390,2422,0.00782629103091998,1.0,1.0
1212,1681944,2424,0.006508757285009672,1.0,1.0
1213,1683178,2426,0.006162525675167612,1.0,1.0
1214,1684684,2428,0.006633392583840757,1.0,1.0
1215,1685390,2430,0.00862923612010113,1.0,1.0
1216,1687024,2432,0.005197733853836646,1.0,1.0
1217,1688434,2434,0.007974805447747806,1.0,1.0
1218,1689876,2436,0.005014377317943352,1.0,1.0
1219,1691606,2438,0.006070938107148494,1.0,1.0
1220,1692808,2440,0.00683372719377786,1.0,1.0
1221,1694650,2442,0.005967127739090721,1.0,1.0
1222,1695900,2444,0.009454089759258811,1.0,1.0
1223,1696734,2446,0.007135091521012473,1.0,1.0
1224,1698368,2448,0.007320701224724881,1.0,1.0
1225,1699378,2450,0.005871162460017063,1.0,1.0
1226,1701812,2452,0.004516083134174966,1.0,1.0
1227,1703286,2454,0.007255375871554415,1.0,1.0
1228,1704088,2456,0.007446879916381584,1.0,1.0
1229,1705306,2458,0.008246311860858595,1.0,1.0
1230,1707004,2460,0.006483382333505376,1.0,1.0
1231,1709006,2462,0.003970473090354397,1.0,1.0
1232,1709760,2464,0.009879881792914111,1.0,1.0
1233,1711298,2466,0.005069876881271225,1.0,1.0
1234,1712756,2468,0.006572092285289712,1.0,1.0
1235,1714054,2470,0.007869479302075674,1.0,1.0
1236,1715048,2472,0.008138518588091628,1.0,1.0
1237,1715722,2474,0.010054389727216787,1.0,1.0
1238,1717100,2476,0.005850670661997329,1.0,1.0
1239,1718238,2478,0.008046320661248389,1.0,1.0
1240,1719600,2480,0.006291225708260106,1.0,1.0
1241,1721298,2482,0.00728900611660571,1.0,1.0
1242,1722868,2484,0.005821363251417577,1.0,1.0
1243,1725030,2486,0.004395785190445241,1.0,1.0
1244,1726632,2488,0.006824641157086038,1.0,1.0
1245,1728106,2490,0.008103686022530194,1.0,1.0
1246,1728956,2492,0.007121931664983121,1.0,1.0
1247,1730462,2494,0.005028990658148146,1.0,1.0
1248,1731488,2496,0.007911425332984732,1.0,1.0
1249,1732882,2498,0.005192007895959543,1.0,1.0
1250,1733636,2500,0.007217508213361847,1.0,1.0
1251,1734678,2502,0.006880463681339166,1.0,1.0
1252,1736776,2504,0.005217045129569511,1.0,1.0
1253,1737818,2506,0.00440187359151506,1.0,1.0
1254,1738876,2508,0.007405272979877032,1.0,1.0
1255,1740270,2510,0.005538136962962363,1.0,1.0
1256,1741120,2512,0.009874110607883844,1.0,1.0
1257,1743202,2514,0.005722809638838114,1.0,1.0
1258,1744404,2516,0.006181794606937568,1.0,1.0
1259,1745510,2518,0.006499776727919912,1.0,1.0
1260,1747384,2520,0.004171881935416568,1.0,1.0
1261,1748474,2522,0.010617539916422935,1.0,1.0
1262,1750140,2524,0.008059119922215707,1.0,1.0
1263,1751310,2526,0.006241914794352866,1.0,1.0
1264,1752912,2528,0.007164687926514439,1.0,1.0
1265,1754002,2530,0.007351212167147797,1.0,1.0
1266,1755940,2532,0.007283741311914912,1.0,1.0
1267,1756918,2534,0.010544516643073454,1.0,1.0
1268,1758120,2536,0.008155726401324248,1.0,1.0
1269,1760058,2538,0.005075257191598783,1.0,1.0
1270,1761420,2540,0.00634696554986345,1.0,1.0
1271,1762366,2542,0.010728592565222825,1.0,1.0
1272,1763696,2544,0.006374569200126561,1.0,1.0
1273,1765346,2546,0.007544571504283422,1.0,1.0
1274,1767236,2548,0.0050080721720795465,1.0,1.0
1275,1768390,2550,0.010259181619188108,1.0,1.0
1276,1769816,2552,0.005959093977737753,1.0,1.0
1277,1770922,2554,0.009482658515430396,1.0,1.0
1278,1772572,2556,0.007553668282122095,1.0,1.0
1279,1774334,2558,0.005715701484573036,1.0,1.0
1280,1776368,2560,0.010224089073430845,0.5,0.9986091794158554
1281,1777842,2562,0.0065332720594781825,1.0,1.0
1282,1778884,2564,0.007064203263758133,1.0,1.0
1283,1780070,2566,0.00890642289572346,0.5,0.9981515711645101
1284,1781768,2568,0.00613325758070519,1.0,1.0
1285,1782970,2570,0.007474897623744366,1.0,1.0
1286,1783772,2572,0.009814991332626932,1.0,1.0
1287,1785838,2574,0.005156076535207173,1.0,1.0
1288,1786912,2576,0.008278518837427086,1.0,1.0
1289,1788994,2578,0.00508987548959489,1.0,1.0
1290,1790052,2580,0.009350006817074766,1.0,1.0
1291,1792294,2582,0.005357288805735235,1.0,1.0
1292,1793256,2584,0.010424531114321681,1.0,1.0
1293,1794394,2586,0.00959984178241289,1.0,1.0
1294,1796236,2588,0.005092472363053924,1.0,1.0
1295,1797806,2590,0.006958935183739433,1.0,1.0
1296,1799216,2592,0.005372456715070227,1.0,1.0
1297,1801042,2594,0.005813396553299133,1.0,1.0
1298,1803268,2596,0.003617379467916179,1.0,1.0
1299,1805350,2598,0.004261352157323014,1.0,1.0
1300,1806104,2600,0.007873364281183572,1.0,1.0
1301,1808010,2602,0.005623585697366386,1.0,1.0
1302,1809532,2604,0.008508904738681444,1.0,1.0
1303,1810414,2606,0.008672338654152675,1.0,1.0
1304,1811696,2608,0.007255926944512855,1.0,1.0
1305,1812770,2610,0.006730137120671324,1.0,1.0
1306,1814516,2612,0.00551040289199615,1.0,1.0
1307,1815990,2614,0.00674731877916554,1.0,1.0
1308,1817768,2616,0.005344913421494856,1.0,1.0
1309,1818938,2618,0.006457950262000077,1.0,1.0
1310,1820572,2620,0.0035081385015829267,1.0,1.0
1311,1822206,2622,0.0065416961117719975,1.0,1.0
1312,1823504,2624,0.006624731587251773,1.0,1.0
1313,1824754,2626,0.005173459107920923,1.0,1.0
1314,1825924,2628,0.007940939354166269,1.0,1.0
1315,1826774,2630,0.00903307020086439,0.5,0.9967105263157895
1316,1827672,2632,0.008642342639459141,1.0,1.0
1317,1828506,2634,0.008541126849495376,1.0,1.0
1318,1829996,2636,0.004791702264033761,1.0,1.0
1319,1830494,2638,0.008479749531504282,1.0,1.0
1320,1832512,2640,0.01247837241417481,0.5,0.9986206896551724
1321,1834738,2642,0.0023798910095629905,1.0,1.0
1322,1835396,2644,0.005935496096605604,1.0,1.0
1323,1837078,2646,0.00854296615877648,1.0,1.0
1324,1838472,2648,0.00415410872325522,1.0,1.0
1325,1839130,2650,0.010395887038896066,1.0,1.0
1326,1840732,2652,0.005921881596489805,1.0,1.0
1327,1841614,2654,0.006542525090793076,1.0,1.0
1328,1842256,2656,0.006956740160007942,1.0,1.0
1329,1843714,2658,0.007817766807423748,1.0,1.0
1330,1845108,2660,0.0071396077876133964,1.0,1.0
1331,1846822,2662,0.005772540152495267,1.0,1.0
1332,1847592,2664,0.00871907190059197,1.0,1.0
1333,1849178,2666,0.005824545353414935,1.0,1.0
1334,1850412,2668,0.006660834182994672,1.0,1.0
1335,1851662,2670,0.005591237909573576,1.0,1.0
1336,1852944,2672,0.007154806623586721,1.0,1.0
1337,1854450,2674,0.005663862352958466,1.0,1.0
1338,1856244,2676,0.005872747290908112,1.0,1.0
1339,1857590,2678,0.006173905983017117,1.0,1.0
1340,1858808,2680,0.006856041322600616,1.0,1.0
1341,1859658,2682,0.00451995649778382,1.0,1.0
1342,1861756,2684,0.004654311677154356,1.0,1.0
1343,1862990,2686,0.007458461804092922,1.0,1.0
1344,1864688,2688,0.006305993471059798,1.0,1.0
1345,1866690,2690,0.005124515949290353,1.0,1.0
1346,1867700,2692,0.005893305981178017,1.0,1.0
1347,1868774,2694,0.009698210303012315,1.0,1.0
1348,1870520,2696,0.007040676242859479,1.0,1.0
1349,1871770,2698,0.007345554171535329,1.0,1.0
1350,1872524,2700,0.006550156386375137,1.0,1.0
1351,1873470,2702,0.008432545110115876,1.0,1.0
1352,1874416,2704,0.0077736715985919705,1.0,1.0
1353,1875650,2706,0.006126609021247001,1.0,1.0
1354,1877300,2708,0.006862904510238737,1.0,1.0
1355,1878214,2710,0.006815281705456023,1.0,1.0
1356,1879592,2712,0.006749740768224674,1.0,1.0
1357,1881242,2714,0.005771034343973088,1.0,1.0
1358,1882684,2716,0.007104816038261255,1.0,1.0
1359,1883518,2718,0.010485384791234714,1.0,1.0
1360,1885440,2720,0.006375445542746705,1.0,1.0
1361,1887106,2722,0.006762684250679456,1.0,1.0
1362,1888436,2724,0.006382648799520752,1.0,1.0
1363,1889926,2726,0.005358788607376431,1.0,1.0
1364,1891112,2728,0.004518756181564934,1.0,1.0
1365,1891818,2730,0.010564327993269786,1.0,1.0
1366,1893212,2732,0.007717640438075223,1.0,1.0
1367,1894686,2734,0.007005208226342432,1.0,1.0
1368,1896592,2736,0.005493774150344086,1.0,1.0
1369,1897234,2738,0.007892917381525859,1.0,1.0
1370,1898548,2740,0.006172816929299038,1.0,1.0
1371,1900486,2742,0.005805978256796192,1.0,1.0
1372,1901464,2744,0.00838563869255523,1.0,1.0
1373,1902218,2746,0.009098257249222213,1.0,1.0
1374,1903820,2748,0.005972170863484454,1.0,1.0
1375,1904734,2750,0.007084964019062423,1.0,1.0
1376,1906176,2752,0.006088017290309216,1.0,1.0
1377,1908338,2754,0.006062337831977132,1.0,1.0
1378,1909716,2756,0.008347510582345136,1.0,1.0
1379,1910966,2758,0.007098412780182057,1.0,1.0
1380,1911944,2760,0.00910649292871207,1.0,1.0
1381,1913002,2762,0.007163983476465746,1.0,1.0
1382,1913916,2764,0.007884496576608904,1.0,1.0
1383,1915630,2766,0.0070140442503600275,1.0,1.0
1384,1916512,2768,0.005051489498253879,1.0,1.0
1385,1918210,2770,0.005430451837501,1.0,1.0
1386,1918804,2772,0.005787418698560906,1.0,1.0
1387,1920726,2774,0.006712505783335959,1.0,1.0
1388,1922216,2776,0.0049917404839340115,1.0,1.0
1389,1923514,2778,0.008532966705385607,1.0,1.0
1390,1924428,2780,0.008581287272007307,1.0,1.0
1391,1925918,2782,0.005759549741336709,1.0,1.0
1392,1926976,2784,0.006684980929368436,1.0,1.0
1393,1928690,2786,0.005048435038996118,1.0,1.0
1394,1929956,2788,0.0074592289466636095,1.0,1.0
1395,1931398,2790,0.006268472583728521,1.0,1.0
1396,1932968,2792,0.007600733237464945,1.0,1.0
1397,1934698,2794,0.005581302353405682,1.0,1.0
1398,1935948,2796,0.007340197971182103,1.0,1.0
1399,1937406,2798,0.006400903179832242,1.0,1.0
1400,1938640,2800,0.0069886001751125575,1.0,1.0
1401,1939538,2802,0.007573796859906568,1.0,1.0
1402,1941268,2804,0.004303905364623863,1.0,1.0
1403,1943190,2806,0.0048600234594800805,1.0,1.0
1404,1944488,2808,0.0034405421809206916,1.0,1.0
1405,1945802,2810,0.007776335375340219,1.0,1.0
1406,1946796,2812,0.00755118545513023,1.0,1.0
1407,1948142,2814,0.00820375610348248,1.0,1.0
1408,1949888,2816,0.004636468797691692,1.0,1.0
1409,1951986,2818,0.005152893950405203,1.0,1.0
1410,1953252,2820,0.0060683575167781376,1.0,1.0
1411,1954214,2822,0.0059189317892160715,1.0,1.0
1412,1955688,2824,0.006186786597517447,1.0,1.0
1413,1957722,2826,0.0044870993104805905,1.0,1.0
1414,1959436,2828,0.0038689608209092523,1.0,1.0
1415,1960766,2830,0.006197419151060554,1.0,1.0
1416,1962720,2832,0.006784360753228387,1.0,1.0
1417,1964178,2834,0.0072207931335251,1.0,1.0
1418,1966052,2836,0.00447343382604631,1.0,1.0
1419,1966934,2838,0.008869663560611685,1.0,1.0
1420,1968296,2840,0.005339459252644908,1.0,1.0
1421,1969082,2842,0.00802641320895925,1.0,1.0
1422,1971020,2844,0.005786563351113823,1.0,1.0
1423,1972398,2846,0.006945215174517561,1.0,1.0
1424,1973872,2848,0.004087184473073781,1.0,1.0
1425,1975138,2850,0.004793360004692521,1.0,1.0
1426,1976244,2852,0.006552779834392347,1.0,1.0
1427,1977894,2854,0.006918557290687968,1.0,1.0
1428,1979304,2856,0.007756030568530334,1.0,1.0
1429,1980650,2858,0.006985619935861092,1.0,1.0
1430,1982140,2860,0.006224396012234025,1.0,1.0
1431,1983038,2862,0.008109765495144937,1.0,1.0
1432,1984736,2864,0.006065104065100429,1.0,1.0
1433,1986162,2866,0.006120155493355225,1.0,1.0
1434,1986916,2868,0.007433543959071072,1.0,1.0
1435,1988230,2870,0.004447327590174543,1.0,1.0
1436,1989928,2872,0.0053361136383103585,1.0,1.0
1437,1991642,2874,0.005846431214522374,1.0,1.0
1438,1993196,2876,0.006059440605002333,1.0,1.0
1439,1994158,2878,0.010377599988738736,1.0,1.0
1440,1995952,2880,0.005664413710999419,1.0,1.0
1441,1996866,2882,0.008681126155915956,1.0,1.0
1442,1997540,2884,0.008056796185705631,1.0,1.0
1443,1998886,2886,0.007010205926757314,1.0,1.0
1444,2000344,2888,0.005563382862173772,1.0,1.0
1445,2001514,2890,0.006250580942109258,1.0,1.0
1446,2002764,2892,0.007324805397619063,1.0,1.0
1447,2004366,2894,0.007523638296587353,1.0,1.0
1448,2005408,2896,0.006943052390679618,1.0,1.0
1449,2006338,2898,0.008549331910799348,1.0,1.0
1450,2007668,2900,0.006563605973540551,1.0,1.0
1451,2008758,2902,0.006720120421174297,1.0,1.0
1452,2010072,2904,0.006975894585712465,1.0,1.0
1453,2011290,2906,0.006325944085230506,1.0,1.0
1454,2012604,2908,0.006475437084154812,1.0,1.0
1455,2013598,2910,0.008398027092755285,1.0,1.0
1456,2014432,2912,0.008794029984715365,1.0,1.0
1457,2015122,2914,0.007510357749856169,1.0,1.0
1458,2016340,2916,0.007786408284783726,1.0,1.0
1459,2017910,2918,0.007470102069109327,1.0,1.0
1460,2018984,2920,0.005905319204446203,1.0,1.0
1461,2020042,2922,0.006079586391934946,1.0,1.0
1462,2021756,2924,0.006331225991212069,1.0,1.0
1463,2023630,2926,0.0056968484052677395,1.0,1.0
1464,2024864,2928,0.005874892424923458,1.0,1.0
1465,2026818,2930,0.004231632537939456,1.0,1.0
1466,2028548,2932,0.005094832794916177,1.0,1.0
1467,2030854,2934,0.003461605148882927,1.0,1.0
1468,2032120,2936,0.005686845470367451,1.0,1.0
1469,2033626,2938,0.004801194556345531,1.0,1.0
1470,2035756,2940,0.005050037010249721,1.0,1.0
1471,2036558,2942,0.010615546516937609,1.0,1.0
1472,2038080,2944,0.006547745936794451,1.0,1.0
1473,2040018,2946,0.006081989990079689,1.0,1.0
1474,2041332,2948,0.006628566753881832,1.0,1.0
1475,2043110,2950,0.005806494814952648,1.0,1.0
1476,2044392,2952,0.006068424105311133,1.0,1.0
1477,2046138,2954,0.006357286290070787,1.0,1.0
1478,2047260,2956,0.006007662662442781,1.0,1.0
1479,2048990,2958,0.005780016574417227,1.0,1.0
1480,2050368,2960,0.005941411149160171,1.0,1.0
1481,2051730,2962,0.007515550871677449,1.0,1.0
1482,2052660,2964,0.005169743361466947,1.0,1.0
1483,2053366,2966,0.00876406341597883,1.0,1.0
1484,2054312,2968,0.008875195557473695,1.0,1.0
1485,2055162,2970,0.006708747906542193,1.0,1.0
1486,2057292,2972,0.004680707980488365,1.0,1.0
1487,2059198,2974,0.004880805682903504,1.0,1.0
1488,2060528,2976,0.005917273047850182,1.0,1.0
1489,2061890,2978,0.0063874580249171885,1.0,1.0
1490,2062660,2980,0.006986928952115695,1.0,1.0
1491,2063686,2982,0.00816627283618554,1.0,1.0
1492,2065112,2984,0.008181610751053328,1.0,1.0
1493,2066682,2986,0.00628525777109079,1.0,1.0
1494,2067628,2988,0.007093375569112496,1.0,1.0
1495,2068990,2990,0.008223426316994081,1.0,1.0
1496,2070880,2992,0.005097511383380552,1.0,1.0
1497,2072258,2994,0.005817234195436854,1.0,1.0
1498,2074052,2996,0.0069334282304632485,1.0,1.0
1499,2075558,2998,0.007024331650506644,1.0,1.0
1500,2077000,3000,0.004760355405037571,1.0,1.0
1501,2078650,3002,0.006001105514694542,1.0,1.0
1502,2080220,3004,0.005116113631277626,1.0,1.0
1503,2081134,3006,0.005592850842530311,1.0,1.0
1504,2082000,3008,0.008994734263226828,1.0,1.0
1505,2083746,3010,0.006801628894035181,1.0,1.0
1506,2085060,3012,0.0059391065243072794,1.0,1.0
1507,2086950,3014,0.0058992945007382185,1.0,1.0
1508,2088664,3016,0.005724405529014469,1.0,1.0
1509,2090042,3018,0.006202355072565107,1.0,1.0
1510,2091740,3020,0.004337565169071122,1.0,1.0
1511,2093166,3022,0.005533057539040728,1.0,1.0
1512,2094016,3024,0.006375036491331695,1.0,1.0
1513,2095442,3026,0.006290010757136894,1.0,1.0
1514,2096772,3028,0.0078009383162031655,1.0,1.0
1515,2098022,3030,0.00822218053298291,1.0,1.0
1516,2099432,3032,0.006240655455653512,1.0,1.0
1517,2100506,3034,0.008534595430424214,1.0,1.0
1518,2102524,3036,0.004766396459622892,1.0,1.0
1519,2104126,3038,0.006999448875921478,1.0,1.0
1520,2104928,3040,0.008032118168538807,1.0,1.0
1521,2105730,3042,0.008223274447668244,1.0,1.0
1522,2106676,3044,0.005934351157276822,1.0,1.0
1523,2108166,3046,0.006389644585442864,1.0,1.0
1524,2109528,3048,0.006069785093551822,1.0,1.0
1525,2111258,3050,0.005551369397603589,1.0,1.0
1526,2112572,3052,0.005447743075503951,1.0,1.0
1527,2114286,3054,0.0064452093992747265,1.0,1.0
1528,2115712,3056,0.004248326875697887,1.0,1.0
1529,2116994,3058,0.007158104525702003,1.0,1.0
1530,2119092,3060,0.004379335707174907,1.0,1.0
1531,2120390,3062,0.0071453406947523165,1.0,1.0
1532,2121464,3064,0.005172828270528165,1.0,1.0
1533,2123498,3066,0.003582329890919898,1.0,1.0
1534,2124380,3068,0.008487028583289114,1.0,1.0
1535,2125726,3070,0.0042791721374045985,1.0,1.0
1536,2126816,3072,0.007841490205210638,1.0,1.0
1537,2128418,3074,0.004749931543745233,1.0,1.0
1538,2130372,3076,0.006907131658181375,1.0,1.0
1539,2132070,3078,0.004999963838572835,1.0,1.0
1540,2133192,3080,0.006855952120384631,1.0,1.0
1541,2134970,3082,0.005594476245941506,1.0,1.0
1542,2136444,3084,0.008885815579083297,0.5,0.9984202211690363
1543,2137070,3086,0.007895014523493976,1.0,1.0
1544,2138496,3088,0.006213642929518018,1.0,1.0
1545,2139410,3090,0.004709877677935152,1.0,1.0
1546,2140692,3092,0.007085098679257845,1.0,1.0
1547,2141478,3094,0.010306576173740378,1.0,1.0
1548,2143224,3096,0.005544264112376619,1.0,1.0
1549,2144362,3098,0.0051665317813305205,1.0,1.0
1550,2146012,3100,0.007292610090129682,1.0,1.0
1551,2146942,3102,0.005391542162495896,1.0,1.0
1552,2149072,3104,0.004809358989208956,1.0,1.0
1553,2150658,3106,0.00425599305385603,1.0,1.0
1554,2151892,3108,0.006315184698209083,1.0,1.0
1555,2153238,3110,0.005422381346370543,1.0,1.0
1556,2153832,3112,0.005889455504898042,1.0,1.0
1557,2155306,3114,0.005266107032070327,1.0,1.0
1558,2156540,3116,0.006591095666383511,1.0,1.0
1559,2157774,3118,0.005341354198832328,1.0,1.0
1560,2159168,3120,0.005094483241783638,1.0,1.0
1561,2160354,3122,0.006102496953772151,1.0,1.0
1562,2161588,3124,0.005220339558566348,1.0,1.0
1563,2162550,3126,0.00855925994448974,1.0,1.0
1564,2164200,3128,0.006729053689824815,1.0,1.0
1565,2166058,3130,0.0048427863239838284,1.0,1.0
1566,2167548,3132,0.004613139954577109,1.0,1.0
1567,2169214,3134,0.006166730680323826,1.0,1.0
1568,2169984,3136,0.006406312423112498,1.0,1.0
1569,2171474,3138,0.00547187295633341,1.0,1.0
1570,2172260,3140,0.009169970287598675,1.0,1.0
1571,2173302,3142,0.006661746163633517,1.0,1.0
1572,2174776,3144,0.006530851207918713,1.0,1.0
1573,2176170,3146,0.007909883504697202,1.0,1.0
1574,2177484,3148,0.004453649027197706,1.0,1.0
1575,2178942,3150,0.007080181954297336,1.0,1.0
1576,2180416,3152,0.007399244508076654,1.0,1.0
1577,2181554,3154,0.005909694129332957,1.0,1.0
1578,2183076,3156,0.006840685101759576,1.0,1.0
1579,2184886,3158,0.006139475326462245,1.0,1.0
1580,2185864,3160,0.008323889250231184,1.0,1.0
1581,2186810,3162,0.007713077868283714,1.0,1.0
1582,2187660,3164,0.009026878956123838,1.0,1.0
1583,2189582,3166,0.005338037204073589,1.0,1.0
1584,2190688,3168,0.0061813999280947085,1.0,1.0
1585,2191890,3170,0.006494869503491871,1.0,1.0
1586,2193972,3172,0.00535199219717238,1.0,1.0
1587,2195494,3174,0.005121399308074205,1.0,1.0
1588,2196824,3176,0.008120352950754823,1.0,1.0
1589,2198890,3178,0.005114085420652051,1.0,1.0
1590,2200076,3180,0.007948570445459364,1.0,1.0
1591,2201982,3182,0.004613007973627371,1.0,1.0
1592,2204080,3184,0.00465494757089524,1.0,1.0
1593,2205570,3186,0.006205120388708681,1.0,1.0
